effective_month,symbol,history_days,liquidity_30d_median,liquidity_rank
2020-04-01 00:00:00+00:00,BTCUSDT,91,721321887.9815407,1.0
2020-04-01 00:00:00+00:00,ETHUSDT,91,160830673.6624673,2.0
2020-04-01 00:00:00+00:00,BNBUSDT,91,56886915.0785645,3.0
2020-04-01 00:00:00+00:00,LINKUSDT,91,51046535.401289,4.0
2020-04-01 00:00:00+00:00,BCHUSDT,91,50920525.04178085,5.0
2020-04-01 00:00:00+00:00,XRPUSDT,91,39304108.061864,6.0
2020-04-01 00:00:00+00:00,LTCUSDT,91,33560472.15506895,7.0
2020-04-01 00:00:00+00:00,XTZUSDT,91,23019280.36048,8.0
2020-04-01 00:00:00+00:00,ETCUSDT,91,21177370.717548497,9.0
2020-04-01 00:00:00+00:00,ADAUSDT,91,10093134.955062,10.0
2020-04-01 00:00:00+00:00,TRXUSDT,91,9944473.771527499,11.0
2020-04-01 00:00:00+00:00,DASHUSDT,91,7146684.278246,12.0
2020-04-01 00:00:00+00:00,NEOUSDT,91,5724314.464486999,13.0
2020-04-01 00:00:00+00:00,VETUSDT,91,5325777.2473175,14.0
2020-04-01 00:00:00+00:00,ZECUSDT,91,5035753.4057575,15.0
2020-04-01 00:00:00+00:00,ATOMUSDT,91,4273741.9109905,16.0
2020-04-01 00:00:00+00:00,XLMUSDT,91,4245203.561989,17.0
2020-04-01 00:00:00+00:00,ONTUSDT,91,4015603.603455,18.0
2020-04-01 00:00:00+00:00,HBARUSDT,91,3556948.7545505,19.0
2020-04-01 00:00:00+00:00,QTUMUSDT,91,3005468.0214305,20.0
2020-04-01 00:00:00+00:00,ALGOUSDT,91,2749277.044931,21.0
2020-04-01 00:00:00+00:00,IOSTUSDT,91,2522601.453242,22.0
2020-04-01 00:00:00+00:00,ICXUSDT,91,2162891.1494770003,23.0
2020-04-01 00:00:00+00:00,BATUSDT,91,1921047.7170705,24.0
2020-04-01 00:00:00+00:00,IOTAUSDT,91,1426815.7331995,25.0
2020-05-01 00:00:00+00:00,BTCUSDT,121,499551047.5860788,1.0
2020-05-01 00:00:00+00:00,ETHUSDT,121,160206388.4543302,2.0
2020-05-01 00:00:00+00:00,BNBUSDT,121,58085844.4832295,3.0
2020-05-01 00:00:00+00:00,LINKUSDT,121,50769212.418021,4.0
2020-05-01 00:00:00+00:00,BCHUSDT,121,43885883.975681245,5.0
2020-05-01 00:00:00+00:00,XRPUSDT,121,23687631.487379998,6.0
2020-05-01 00:00:00+00:00,XTZUSDT,121,22496881.833385997,7.0
2020-05-01 00:00:00+00:00,LTCUSDT,121,21535671.46696535,8.0
2020-05-01 00:00:00+00:00,DASHUSDT,121,10048674.142430902,9.0
2020-05-01 00:00:00+00:00,ETCUSDT,121,9956630.969316,10.0
2020-05-01 00:00:00+00:00,TRXUSDT,121,9207164.855842,11.0
2020-05-01 00:00:00+00:00,ADAUSDT,121,7830351.602930499,12.0
2020-05-01 00:00:00+00:00,XLMUSDT,121,6668641.063966,13.0
2020-05-01 00:00:00+00:00,ZECUSDT,121,5661818.7185786,14.0
2020-05-01 00:00:00+00:00,VETUSDT,121,4852122.425637,15.0
2020-05-01 00:00:00+00:00,NEOUSDT,121,3517805.1379385,16.0
2020-05-01 00:00:00+00:00,ONTUSDT,121,3404121.57889,17.0
2020-05-01 00:00:00+00:00,ATOMUSDT,121,2997161.2606195,18.0
2020-05-01 00:00:00+00:00,ALGOUSDT,121,2667320.7027915,19.0
2020-05-01 00:00:00+00:00,QTUMUSDT,121,2300315.5159994997,20.0
2020-05-01 00:00:00+00:00,BATUSDT,121,1939544.8415255,21.0
2020-05-01 00:00:00+00:00,ICXUSDT,121,1864701.691718,22.0
2020-05-01 00:00:00+00:00,KAVAUSDT,121,1764792.2618055,23.0
2020-05-01 00:00:00+00:00,IOSTUSDT,121,1622661.4769305,24.0
2020-05-01 00:00:00+00:00,BANDUSDT,121,1566448.265539,25.0
2020-06-01 00:00:00+00:00,BTCUSDT,152,729767310.7286639,1.0
2020-06-01 00:00:00+00:00,ETHUSDT,152,150989437.52313977,2.0
2020-06-01 00:00:00+00:00,BNBUSDT,152,44570323.4737345,3.0
2020-06-01 00:00:00+00:00,BCHUSDT,152,28505677.496383198,4.0
2020-06-01 00:00:00+00:00,XRPUSDT,152,24167443.676734,5.0
2020-06-01 00:00:00+00:00,LINKUSDT,152,22315841.778979003,6.0
2020-06-01 00:00:00+00:00,LTCUSDT,152,20964634.62778645,7.0
2020-06-01 00:00:00+00:00,ADAUSDT,152,15066738.6684275,8.0
2020-06-01 00:00:00+00:00,XTZUSDT,152,14181202.7499945,9.0
2020-06-01 00:00:00+00:00,ETCUSDT,152,13491231.0083325,10.0
2020-06-01 00:00:00+00:00,TRXUSDT,152,11299050.143135998,11.0
2020-06-01 00:00:00+00:00,XLMUSDT,152,9290578.925020501,12.0
2020-06-01 00:00:00+00:00,VETUSDT,152,7055484.555917,13.0
2020-06-01 00:00:00+00:00,ONTUSDT,152,4954590.750669,14.0
2020-06-01 00:00:00+00:00,NEOUSDT,152,4899522.582325,15.0
2020-06-01 00:00:00+00:00,ZECUSDT,152,4632424.98731435,16.0
2020-06-01 00:00:00+00:00,DASHUSDT,152,4586537.781329,17.0
2020-06-01 00:00:00+00:00,ZILUSDT,152,3766289.52387,18.0
2020-06-01 00:00:00+00:00,ZRXUSDT,152,3503696.1018244997,19.0
2020-06-01 00:00:00+00:00,BATUSDT,152,3138477.378358,20.0
2020-06-01 00:00:00+00:00,ALGOUSDT,152,2833647.8766334997,21.0
2020-06-01 00:00:00+00:00,ATOMUSDT,152,2819436.1629435,22.0
2020-06-01 00:00:00+00:00,QTUMUSDT,152,2709351.7088209996,23.0
2020-06-01 00:00:00+00:00,ENJUSDT,152,2502606.3792375,24.0
2020-06-01 00:00:00+00:00,IOSTUSDT,152,2484257.994809,25.0
2020-07-01 00:00:00+00:00,BTCUSDT,182,450209354.03223944,1.0
2020-07-01 00:00:00+00:00,ETHUSDT,182,113935711.6437653,2.0
2020-07-01 00:00:00+00:00,BNBUSDT,182,27127942.9091295,3.0
2020-07-01 00:00:00+00:00,ADAUSDT,182,23247450.340311497,4.0
2020-07-01 00:00:00+00:00,BCHUSDT,182,18769095.15636135,5.0
2020-07-01 00:00:00+00:00,XRPUSDT,182,17146823.2600025,6.0
2020-07-01 00:00:00+00:00,LINKUSDT,182,16056322.008214,7.0
2020-07-01 00:00:00+00:00,VETUSDT,182,15636732.6696355,8.0
2020-07-01 00:00:00+00:00,ZILUSDT,182,14579013.024624,9.0
2020-07-01 00:00:00+00:00,LTCUSDT,182,12441731.3387331,10.0
2020-07-01 00:00:00+00:00,XTZUSDT,182,8457427.3829535,11.0
2020-07-01 00:00:00+00:00,TRXUSDT,182,8321397.342110001,12.0
2020-07-01 00:00:00+00:00,IOSTUSDT,182,6958256.396470999,13.0
2020-07-01 00:00:00+00:00,ONTUSDT,182,6727627.461624,14.0
2020-07-01 00:00:00+00:00,XLMUSDT,182,6139638.571108,15.0
2020-07-01 00:00:00+00:00,ZECUSDT,182,6026570.1620688,16.0
2020-07-01 00:00:00+00:00,ETCUSDT,182,5773008.783848,17.0
2020-07-01 00:00:00+00:00,BATUSDT,182,4626287.7944885,18.0
2020-07-01 00:00:00+00:00,THETAUSDT,182,4103961.4229055,19.0
2020-07-01 00:00:00+00:00,NEOUSDT,182,4021247.413096,20.0
2020-07-01 00:00:00+00:00,TFUELUSDT,182,3616553.0939905,21.0
2020-07-01 00:00:00+00:00,ATOMUSDT,182,2956790.7488705,22.0
2020-07-01 00:00:00+00:00,KAVAUSDT,182,2414465.156248,23.0
2020-07-01 00:00:00+00:00,QTUMUSDT,182,2409979.8325,24.0
2020-07-01 00:00:00+00:00,DASHUSDT,182,2290308.02231015,25.0
2020-08-01 00:00:00+00:00,BTCUSDT,213,407169277.8418133,1.0
2020-08-01 00:00:00+00:00,ETHUSDT,213,144658060.14289743,2.0
2020-08-01 00:00:00+00:00,LINKUSDT,213,72010875.7858475,3.0
2020-08-01 00:00:00+00:00,ADAUSDT,213,53901786.978219494,4.0
2020-08-01 00:00:00+00:00,VETUSDT,213,42598423.64533,5.0
2020-08-01 00:00:00+00:00,BNBUSDT,213,39618477.0879065,6.0
2020-08-01 00:00:00+00:00,XRPUSDT,213,31476433.011944,7.0
2020-08-01 00:00:00+00:00,XLMUSDT,213,21264506.473552,8.0
2020-08-01 00:00:00+00:00,XTZUSDT,213,20526888.791644998,9.0
2020-08-01 00:00:00+00:00,BCHUSDT,213,19822964.52635225,10.0
2020-08-01 00:00:00+00:00,LTCUSDT,213,13535470.66690515,11.0
2020-08-01 00:00:00+00:00,TRXUSDT,213,12410631.6671925,12.0
2020-08-01 00:00:00+00:00,ZECUSDT,213,10631907.985738799,13.0
2020-08-01 00:00:00+00:00,ATOMUSDT,213,10288597.252269998,14.0
2020-08-01 00:00:00+00:00,ONTUSDT,213,9113483.1417735,15.0
2020-08-01 00:00:00+00:00,ETCUSDT,213,8030327.879303001,16.0
2020-08-01 00:00:00+00:00,KAVAUSDT,213,7346248.8687575,17.0
2020-08-01 00:00:00+00:00,QTUMUSDT,213,7273042.852148,18.0
